protocol,model,model_label,threshold_idr,cost_ratio_false_safe,event_count,true_exceed_rate,false_safe_rate,false_unsafe_rate,expected_loss,beta_false_safe_cons,false_safe_ci95_hi,false_unsafe_rate_rel,eligible,fallback_workload
event-disjoint target,rf_direct,RF direct,0.015,25,8,0.0029211956521739,0.0011848958333333,0.0181946331521739,0.0478170289855072,2.738507514253055,0.0030859375,0.0181946331521739,True,0.0199309329710145
event-disjoint target,rf_direct,RF direct,0.015,50,8,0.0029211956521739,0.0011848958333333,0.0181946331521739,0.0774394248188405,2.738507514253055,0.0030859375,0.0181946331521739,True,0.0199309329710145
event-disjoint target,rf_direct,RF direct,0.015,100,8,0.0029211956521739,0.0011848958333333,0.0181946331521739,0.1366842164855072,2.738507514253055,0.0030859375,0.0181946331521739,True,0.0199309329710145
event-disjoint target,rf_direct,RF direct,0.02,1,8,0.0,0.0,0.0129076086956521,0.0129076086956521,4.753424308822899,0.0,0.0129076086956521,True,0.0129076086956521
event-disjoint target,rf_direct,RF direct,0.02,2,8,0.0,0.0,0.0129076086956521,0.0129076086956521,4.753424308822899,0.0,0.0129076086956521,True,0.0129076086956521
event-disjoint target,rf_direct,RF direct,0.02,5,8,0.0,0.0,0.0129076086956521,0.0129076086956521,4.753424308822899,0.0,0.0129076086956521,True,0.0129076086956521
event-disjoint target,rf_direct,RF direct,0.02,10,8,0.0,0.0,0.0129076086956521,0.0129076086956521,4.753424308822899,0.0,0.0129076086956521,True,0.0129076086956521
event-disjoint target,rf_direct,RF direct,0.02,25,8,0.0,0.0,0.0129076086956521,0.0129076086956521,4.753424308822899,0.0,0.0129076086956521,True,0.0129076086956521
event-disjoint target,rf_direct,RF direct,0.02,50,8,0.0,0.0,0.0129076086956521,0.0129076086956521,4.753424308822899,0.0,0.0129076086956521,True,0.0129076086956521
event-disjoint target,rf_direct,RF direct,0.02,100,8,0.0,0.0,0.0129076086956521,0.0129076086956521,4.753424308822899,0.0,0.0129076086956521,True,0.0129076086956521
event-disjoint target,rf_direct,RF direct,0.03,1,8,0.0,0.0,0.002445652173913,0.002445652173913,4.753424308822899,0.0,0.002445652173913,True,0.002445652173913
event-disjoint target,rf_direct,RF direct,0.03,2,8,0.0,0.0,0.002445652173913,0.002445652173913,4.753424308822899,0.0,0.002445652173913,True,0.002445652173913
event-disjoint target,rf_direct,RF direct,0.03,5,8,0.0,0.0,0.002445652173913,0.002445652173913,4.753424308822899,0.0,0.002445652173913,True,0.002445652173913
event-disjoint target,rf_direct,RF direct,0.03,10,8,0.0,0.0,0.002445652173913,0.002445652173913,4.753424308822899,0.0,0.002445652173913,True,0.002445652173913
event-disjoint target,rf_direct,RF direct,0.03,25,8,0.0,0.0,0.002445652173913,0.002445652173913,4.753424308822899,0.0,0.002445652173913,True,0.002445652173913
event-disjoint target,rf_direct,RF direct,0.03,50,8,0.0,0.0,0.002445652173913,0.002445652173913,4.753424308822899,0.0,0.002445652173913,True,0.002445652173913
event-disjoint target,rf_direct,RF direct,0.03,100,8,0.0,0.0,0.002445652173913,0.002445652173913,4.753424308822899,0.0,0.002445652173913,True,0.002445652173913
event-disjoint target,rf_direct,RF direct,0.04,1,8,0.0,0.0,0.0003396739130434,0.0003396739130434,4.753424308822899,0.0,0.0003396739130434,True,0.0003396739130434
event-disjoint target,rf_direct,RF direct,0.04,2,8,0.0,0.0,0.0003396739130434,0.0003396739130434,4.753424308822899,0.0,0.0003396739130434,True,0.0003396739130434
event-disjoint target,rf_direct,RF direct,0.04,5,8,0.0,0.0,0.0003396739130434,0.0003396739130434,4.753424308822899,0.0,0.0003396739130434,True,0.0003396739130434
event-disjoint target,rf_direct,RF direct,0.04,10,8,0.0,0.0,0.0003396739130434,0.0003396739130434,4.753424308822899,0.0,0.0003396739130434,True,0.0003396739130434
event-disjoint target,rf_direct,RF direct,0.04,25,8,0.0,0.0,0.0003396739130434,0.0003396739130434,4.753424308822899,0.0,0.0003396739130434,True,0.0003396739130434
event-disjoint target,rf_direct,RF direct,0.04,50,8,0.0,0.0,0.0003396739130434,0.0003396739130434,4.753424308822899,0.0,0.0003396739130434,True,0.0003396739130434
event-disjoint target,rf_direct,RF direct,0.04,100,8,0.0,0.0,0.0003396739130434,0.0003396739130434,4.753424308822899,0.0,0.0003396739130434,True,0.0003396739130434
event-disjoint target,ridge_direct,Ridge direct,0.005,1,8,0.0677083333333333,0.0036288496376811,0.178524116847826,0.1821529664855072,2.362077607710749,0.0090864187047102,0.178524116847826,False,0.24260360054347818
event-disjoint target,ridge_direct,Ridge direct,0.005,2,8,0.0677083333333333,0.0036288496376811,0.178524116847826,0.1857818161231884,2.362077607710749,0.0090864187047102,0.178524116847826,False,0.24260360054347818
event-disjoint target,ridge_direct,Ridge direct,0.005,5,8,0.0677083333333333,0.0036288496376811,0.178524116847826,0.1966683650362319,2.362077607710749,0.0090864187047102,0.178524116847826,False,0.24260360054347818
event-disjoint target,ridge_direct,Ridge direct,0.005,10,8,0.0677083333333333,0.0036288496376811,0.178524116847826,0.2148126132246376,2.362077607710749,0.0090864187047102,0.178524116847826,False,0.24260360054347818
event-disjoint target,ridge_direct,Ridge direct,0.005,25,8,0.0677083333333333,0.0036288496376811,0.178524116847826,0.269245357789855,2.362077607710749,0.0090864187047102,0.178524116847826,False,0.24260360054347818
event-disjoint target,ridge_direct,Ridge direct,0.005,50,8,0.0677083333333333,0.0036288496376811,0.178524116847826,0.3599665987318841,2.362077607710749,0.0090864187047102,0.178524116847826,False,0.24260360054347818
event-disjoint target,ridge_direct,Ridge direct,0.005,100,8,0.0677083333333333,0.0036288496376811,0.178524116847826,0.5414090806159421,2.362077607710749,0.0090864187047102,0.178524116847826,False,0.24260360054347818
event-disjoint target,ridge_direct,Ridge direct,0.0075,1,8,0.0354959239130434,0.0031385869565217,0.1369791666666666,0.1401177536231884,2.401421297535529,0.0081657608695652,0.1369791666666666,False,0.1693365036231883
event-disjoint target,ridge_direct,Ridge direct,0.0075,2,8,0.0354959239130434,0.0031385869565217,0.1369791666666666,0.1432563405797101,2.401421297535529,0.0081657608695652,0.1369791666666666,False,0.1693365036231883
event-disjoint target,ridge_direct,Ridge direct,0.0075,5,8,0.0354959239130434,0.0031385869565217,0.1369791666666666,0.1526721014492753,2.401421297535529,0.0081657608695652,0.1369791666666666,False,0.1693365036231883
event-disjoint target,ridge_direct,Ridge direct,0.0075,10,8,0.0354959239130434,0.0031385869565217,0.1369791666666666,0.168365036231884,2.401421297535529,0.0081657608695652,0.1369791666666666,False,0.1693365036231883
event-disjoint target,ridge_direct,Ridge direct,0.0075,25,8,0.0354959239130434,0.0031385869565217,0.1369791666666666,0.2154438405797101,2.401421297535529,0.0081657608695652,0.1369791666666666,False,0.1693365036231883
event-disjoint target,ridge_direct,Ridge direct,0.0075,50,8,0.0354959239130434,0.0031385869565217,0.1369791666666666,0.2939085144927535,2.401421297535529,0.0081657608695652,0.1369791666666666,False,0.1693365036231883
event-disjoint target,ridge_direct,Ridge direct,0.0075,100,8,0.0354959239130434,0.0031385869565217,0.1369791666666666,0.4508378623188405,2.401421297535529,0.0081657608695652,0.1369791666666666,False,0.1693365036231883
event-disjoint target,ridge_direct,Ridge direct,0.01,1,8,0.0178442028985507,0.0015772192028985,0.1155429121376811,0.1171201313405797,2.6389028246731234,0.0041587409420289,0.1155429121376811,True,0.1318098958333333
event-disjoint target,ridge_direct,Ridge direct,0.01,2,8,0.0178442028985507,0.0015772192028985,0.1155429121376811,0.1186973505434782,2.6389028246731234,0.0041587409420289,0.1155429121376811,True,0.1318098958333333
event-disjoint target,ridge_direct,Ridge direct,0.01,5,8,0.0178442028985507,0.0015772192028985,0.1155429121376811,0.1234290081521739,2.6389028246731234,0.0041587409420289,0.1155429121376811,True,0.1318098958333333
event-disjoint target,ridge_direct,Ridge direct,0.01,10,8,0.0178442028985507,0.0015772192028985,0.1155429121376811,0.1313151041666666,2.6389028246731234,0.0041587409420289,0.1155429121376811,True,0.1318098958333333
event-disjoint target,ridge_direct,Ridge direct,0.01,25,8,0.0178442028985507,0.0015772192028985,0.1155429121376811,0.1549733922101449,2.6389028246731234,0.0041587409420289,0.1155429121376811,True,0.1318098958333333
event-disjoint target,ridge_direct,Ridge direct,0.01,50,8,0.0178442028985507,0.0015772192028985,0.1155429121376811,0.1944038722826087,2.6389028246731234,0.0041587409420289,0.1155429121376811,True,0.1318098958333333
event-disjoint target,ridge_direct,Ridge direct,0.01,100,8,0.0178442028985507,0.0015772192028985,0.1155429121376811,0.2732648324275362,2.6389028246731234,0.0041587409420289,0.1155429121376811,True,0.1318098958333333
event-disjoint target,ridge_direct,Ridge direct,0.015,1,8,0.0029211956521739,9.114583333333334e-05,0.0856436820652173,0.0857348278985507,3.456679426695983,0.0002734375,0.0856436820652173,True,0.08847373188405787
event-disjoint target,ridge_direct,Ridge direct,0.015,2,8,0.0029211956521739,9.114583333333334e-05,0.0856436820652173,0.085825973731884,3.456679426695983,0.0002734375,0.0856436820652173,True,0.08847373188405787
event-disjoint target,ridge_direct,Ridge direct,0.015,5,8,0.0029211956521739,9.114583333333334e-05,0.0856436820652173,0.086099411231884,3.456679426695983,0.0002734375,0.0856436820652173,True,0.08847373188405787
event-disjoint target,ridge_direct,Ridge direct,0.015,10,8,0.0029211956521739,9.114583333333334e-05,0.0856436820652173,0.0865551403985507,3.456679426695983,0.0002734375,0.0856436820652173,True,0.08847373188405787
event-disjoint target,ridge_direct,Ridge direct,0.015,25,8,0.0029211956521739,9.114583333333334e-05,0.0856436820652173,0.0879223278985507,3.456679426695983,0.0002734375,0.0856436820652173,True,0.08847373188405787
event-disjoint target,ridge_direct,Ridge direct,0.015,50,8,0.0029211956521739,9.114583333333334e-05,0.0856436820652173,0.090200973731884,3.456679426695983,0.0002734375,0.0856436820652173,True,0.08847373188405787
event-disjoint target,ridge_direct,Ridge direct,0.015,100,8,0.0029211956521739,9.114583333333334e-05,0.0856436820652173,0.0947582653985507,3.456679426695983,0.0002734375,0.0856436820652173,True,0.08847373188405787
event-disjoint target,ridge_direct,Ridge direct,0.02,1,8,0.0,0.0,0.0615296648550724,0.0615296648550724,4.753424308822899,0.0,0.0615296648550724,True,0.0615296648550724
event-disjoint target,ridge_direct,Ridge direct,0.02,2,8,0.0,0.0,0.0615296648550724,0.0615296648550724,4.753424308822899,0.0,0.0615296648550724,True,0.0615296648550724
event-disjoint target,ridge_direct,Ridge direct,0.02,5,8,0.0,0.0,0.0615296648550724,0.0615296648550724,4.753424308822899,0.0,0.0615296648550724,True,0.0615296648550724
event-disjoint target,ridge_direct,Ridge direct,0.02,10,8,0.0,0.0,0.0615296648550724,0.0615296648550724,4.753424308822899,0.0,0.0615296648550724,True,0.0615296648550724
event-disjoint target,ridge_direct,Ridge direct,0.02,25,8,0.0,0.0,0.0615296648550724,0.0615296648550724,4.753424308822899,0.0,0.0615296648550724,True,0.0615296648550724
event-disjoint target,ridge_direct,Ridge direct,0.02,50,8,0.0,0.0,0.0615296648550724,0.0615296648550724,4.753424308822899,0.0,0.0615296648550724,True,0.0615296648550724
event-disjoint target,ridge_direct,Ridge direct,0.02,100,8,0.0,0.0,0.0615296648550724,0.0615296648550724,4.753424308822899,0.0,0.0615296648550724,True,0.0615296648550724
event-disjoint target,ridge_direct,Ridge direct,0.03,1,8,0.0,0.0,0.0346812726449275,0.0346812726449275,4.753424308822899,0.0,0.0346812726449275,True,0.0346812726449275
event-disjoint target,ridge_direct,Ridge direct,0.03,2,8,0.0,0.0,0.0346812726449275,0.0346812726449275,4.753424308822899,0.0,0.0346812726449275,True,0.0346812726449275
event-disjoint target,ridge_direct,Ridge direct,0.03,5,8,0.0,0.0,0.0346812726449275,0.0346812726449275,4.753424308822899,0.0,0.0346812726449275,True,0.0346812726449275
event-disjoint target,ridge_direct,Ridge direct,0.03,10,8,0.0,0.0,0.0346812726449275,0.0346812726449275,4.753424308822899,0.0,0.0346812726449275,True,0.0346812726449275
event-disjoint target,ridge_direct,Ridge direct,0.03,25,8,0.0,0.0,0.0346812726449275,0.0346812726449275,4.753424308822899,0.0,0.0346812726449275,True,0.0346812726449275
event-disjoint target,ridge_direct,Ridge direct,0.03,50,8,0.0,0.0,0.0346812726449275,0.0346812726449275,4.753424308822899,0.0,0.0346812726449275,True,0.0346812726449275
event-disjoint target,ridge_direct,Ridge direct,0.03,100,8,0.0,0.0,0.0346812726449275,0.0346812726449275,4.753424308822899,0.0,0.0346812726449275,True,0.0346812726449275
event-disjoint target,ridge_direct,Ridge direct,0.04,1,8,0.0,0.0,0.0233401268115942,0.0233401268115942,4.753424308822899,0.0,0.0233401268115942,True,0.0233401268115942
event-disjoint target,ridge_direct,Ridge direct,0.04,2,8,0.0,0.0,0.0233401268115942,0.0233401268115942,4.753424308822899,0.0,0.0233401268115942,True,0.0233401268115942
event-disjoint target,ridge_direct,Ridge direct,0.04,5,8,0.0,0.0,0.0233401268115942,0.0233401268115942,4.753424308822899,0.0,0.0233401268115942,True,0.0233401268115942
event-disjoint target,ridge_direct,Ridge direct,0.04,10,8,0.0,0.0,0.0233401268115942,0.0233401268115942,4.753424308822899,0.0,0.0233401268115942,True,0.0233401268115942
event-disjoint target,ridge_direct,Ridge direct,0.04,25,8,0.0,0.0,0.0233401268115942,0.0233401268115942,4.753424308822899,0.0,0.0233401268115942,True,0.0233401268115942
event-disjoint target,ridge_direct,Ridge direct,0.04,50,8,0.0,0.0,0.0233401268115942,0.0233401268115942,4.753424308822899,0.0,0.0233401268115942,True,0.0233401268115942
event-disjoint target,ridge_direct,Ridge direct,0.04,100,8,0.0,0.0,0.0233401268115942,0.0233401268115942,4.753424308822899,0.0,0.0233401268115942,True,0.0233401268115942
event-disjoint target,scratch_mlp,MLP scratch,0.005,1,8,0.0677083333333333,0.0158367300724637,0.0622950634057971,0.0781317934782608,1.7684484667287164,0.0384929800724637,0.0622950634057971,False,0.11416666666666671
event-disjoint target,scratch_mlp,MLP scratch,0.005,2,8,0.0677083333333333,0.0158367300724637,0.0622950634057971,0.0939685235507246,1.7684484667287164,0.0384929800724637,0.0622950634057971,False,0.11416666666666671
event-disjoint target,scratch_mlp,MLP scratch,0.005,5,8,0.0677083333333333,0.0158367300724637,0.0622950634057971,0.1414787137681159,1.7684484667287164,0.0384929800724637,0.0622950634057971,False,0.11416666666666671
event-disjoint target,scratch_mlp,MLP scratch,0.005,10,8,0.0677083333333333,0.0158367300724637,0.0622950634057971,0.2206623641304347,1.7684484667287164,0.0384929800724637,0.0622950634057971,False,0.11416666666666671
event-disjoint target,scratch_mlp,MLP scratch,0.005,25,8,0.0677083333333333,0.0158367300724637,0.0622950634057971,0.4582133152173913,1.7684484667287164,0.0384929800724637,0.0622950634057971,False,0.11416666666666671
event-disjoint target,scratch_mlp,MLP scratch,0.005,50,8,0.0677083333333333,0.0158367300724637,0.0622950634057971,0.8541315670289855,1.7684484667287164,0.0384929800724637,0.0622950634057971,False,0.11416666666666671
event-disjoint target,scratch_mlp,MLP scratch,0.005,100,8,0.0677083333333333,0.0158367300724637,0.0622950634057971,1.6459680706521742,1.7684484667287164,0.0384929800724637,0.0622950634057971,False,0.11416666666666671
event-disjoint target,scratch_mlp,MLP scratch,0.0075,1,8,0.0354959239130434,0.0096625905797101,0.0588332201086956,0.0684958106884058,1.962624992488392,0.0248448822463768,0.0588332201086956,False,0.0846665534420289
event-disjoint target,scratch_mlp,MLP scratch,0.0075,2,8,0.0354959239130434,0.0096625905797101,0.0588332201086956,0.0781584012681159,1.962624992488392,0.0248448822463768,0.0588332201086956,False,0.0846665534420289
event-disjoint target,scratch_mlp,MLP scratch,0.0075,5,8,0.0354959239130434,0.0096625905797101,0.0588332201086956,0.1071461730072463,1.962624992488392,0.0248448822463768,0.0588332201086956,False,0.0846665534420289
event-disjoint target,scratch_mlp,MLP scratch,0.0075,10,8,0.0354959239130434,0.0096625905797101,0.0588332201086956,0.155459125905797,1.962624992488392,0.0248448822463768,0.0588332201086956,False,0.0846665534420289
event-disjoint target,scratch_mlp,MLP scratch,0.0075,25,8,0.0354959239130434,0.0096625905797101,0.0588332201086956,0.3003979846014493,1.962624992488392,0.0248448822463768,0.0588332201086956,False,0.0846665534420289
event-disjoint target,scratch_mlp,MLP scratch,0.0075,50,8,0.0354959239130434,0.0096625905797101,0.0588332201086956,0.541962749094203,1.962624992488392,0.0248448822463768,0.0588332201086956,False,0.0846665534420289
event-disjoint target,scratch_mlp,MLP scratch,0.0075,100,8,0.0354959239130434,0.0096625905797101,0.0588332201086956,1.0250922780797105,1.962624992488392,0.0248448822463768,0.0588332201086956,False,0.0846665534420289
event-disjoint target,scratch_mlp,MLP scratch,0.01,1,8,0.0178442028985507,0.006096580615942,0.0512058423913043,0.0573024230072463,2.0993403234138683,0.017893455615942,0.0512058423913043,False,0.062953464673913
event-disjoint target,scratch_mlp,MLP scratch,0.01,2,8,0.0178442028985507,0.006096580615942,0.0512058423913043,0.0633990036231884,2.0993403234138683,0.017893455615942,0.0512058423913043,False,0.062953464673913
event-disjoint target,scratch_mlp,MLP scratch,0.01,5,8,0.0178442028985507,0.006096580615942,0.0512058423913043,0.0816887454710144,2.0993403234138683,0.017893455615942,0.0512058423913043,False,0.062953464673913
event-disjoint target,scratch_mlp,MLP scratch,0.01,10,8,0.0178442028985507,0.006096580615942,0.0512058423913043,0.1121716485507246,2.0993403234138683,0.017893455615942,0.0512058423913043,False,0.062953464673913
event-disjoint target,scratch_mlp,MLP scratch,0.01,25,8,0.0178442028985507,0.006096580615942,0.0512058423913043,0.203620357789855,2.0993403234138683,0.017893455615942,0.0512058423913043,False,0.062953464673913
event-disjoint target,scratch_mlp,MLP scratch,0.01,50,8,0.0178442028985507,0.006096580615942,0.0512058423913043,0.3560348731884057,2.0993403234138683,0.017893455615942,0.0512058423913043,False,0.062953464673913
event-disjoint target,scratch_mlp,MLP scratch,0.01,100,8,0.0178442028985507,0.006096580615942,0.0512058423913043,0.6608639039855073,2.0993403234138683,0.017893455615942,0.0512058423913043,False,0.062953464673913
event-disjoint target,scratch_mlp,MLP scratch,0.015,1,8,0.0029211956521739,0.001370018115942,0.0331991621376811,0.0345691802536231,2.6564726220143267,0.003948143115942,0.0331991621376811,True,0.034750339673913
event-disjoint target,scratch_mlp,MLP scratch,0.015,2,8,0.0029211956521739,0.001370018115942,0.0331991621376811,0.0359391983695652,2.6564726220143267,0.003948143115942,0.0331991621376811,True,0.034750339673913
event-disjoint target,scratch_mlp,MLP scratch,0.015,5,8,0.0029211956521739,0.001370018115942,0.0331991621376811,0.0400492527173913,2.6564726220143267,0.003948143115942,0.0331991621376811,True,0.034750339673913
event-disjoint target,scratch_mlp,MLP scratch,0.015,10,8,0.0029211956521739,0.001370018115942,0.0331991621376811,0.0468993432971014,2.6564726220143267,0.003948143115942,0.0331991621376811,True,0.034750339673913
event-disjoint target,scratch_mlp,MLP scratch,0.015,25,8,0.0029211956521739,0.001370018115942,0.0331991621376811,0.0674496150362319,2.6564726220143267,0.003948143115942,0.0331991621376811,True,0.034750339673913
event-disjoint target,scratch_mlp,MLP scratch,0.015,50,8,0.0029211956521739,0.001370018115942,0.0331991621376811,0.1017000679347826,2.6564726220143267,0.003948143115942,0.0331991621376811,True,0.034750339673913
event-disjoint target,scratch_mlp,MLP scratch,0.015,100,8,0.0029211956521739,0.001370018115942,0.0331991621376811,0.170200973731884,2.6564726220143267,0.003948143115942,0.0331991621376811,True,0.034750339673913
event-disjoint target,scratch_mlp,MLP scratch,0.02,1,8,0.0,0.0,0.0202304121376811,0.0202304121376811,4.753424308822899,0.0,0.0202304121376811,True,0.0202304121376811
event-disjoint target,scratch_mlp,MLP scratch,0.02,2,8,0.0,0.0,0.0202304121376811,0.0202304121376811,4.753424308822899,0.0,0.0202304121376811,True,0.0202304121376811
event-disjoint target,scratch_mlp,MLP scratch,0.02,5,8,0.0,0.0,0.0202304121376811,0.0202304121376811,4.753424308822899,0.0,0.0202304121376811,True,0.0202304121376811
event-disjoint target,scratch_mlp,MLP scratch,0.02,10,8,0.0,0.0,0.0202304121376811,0.0202304121376811,4.753424308822899,0.0,0.0202304121376811,True,0.0202304121376811
event-disjoint target,scratch_mlp,MLP scratch,0.02,25,8,0.0,0.0,0.0202304121376811,0.0202304121376811,4.753424308822899,0.0,0.0202304121376811,True,0.0202304121376811
event-disjoint target,scratch_mlp,MLP scratch,0.02,50,8,0.0,0.0,0.0202304121376811,0.0202304121376811,4.753424308822899,0.0,0.0202304121376811,True,0.0202304121376811
event-disjoint target,scratch_mlp,MLP scratch,0.02,100,8,0.0,0.0,0.0202304121376811,0.0202304121376811,4.753424308822899,0.0,0.0202304121376811,True,0.0202304121376811
event-disjoint target,scratch_mlp,MLP scratch,0.03,1,8,0.0,0.0,0.0077915534420289,0.0077915534420289,4.753424308822899,0.0,0.0077915534420289,True,0.0077915534420289
event-disjoint target,scratch_mlp,MLP scratch,0.03,2,8,0.0,0.0,0.0077915534420289,0.0077915534420289,4.753424308822899,0.0,0.0077915534420289,True,0.0077915534420289
event-disjoint target,scratch_mlp,MLP scratch,0.03,5,8,0.0,0.0,0.0077915534420289,0.0077915534420289,4.753424308822899,0.0,0.0077915534420289,True,0.0077915534420289
event-disjoint target,scratch_mlp,MLP scratch,0.03,10,8,0.0,0.0,0.0077915534420289,0.0077915534420289,4.753424308822899,0.0,0.0077915534420289,True,0.0077915534420289
event-disjoint target,scratch_mlp,MLP scratch,0.03,25,8,0.0,0.0,0.0077915534420289,0.0077915534420289,4.753424308822899,0.0,0.0077915534420289,True,0.0077915534420289
event-disjoint target,scratch_mlp,MLP scratch,0.03,50,8,0.0,0.0,0.0077915534420289,0.0077915534420289,4.753424308822899,0.0,0.0077915534420289,True,0.0077915534420289
event-disjoint target,scratch_mlp,MLP scratch,0.03,100,8,0.0,0.0,0.0077915534420289,0.0077915534420289,4.753424308822899,0.0,0.0077915534420289,True,0.0077915534420289
event-disjoint target,scratch_mlp,MLP scratch,0.04,1,8,0.0,0.0,0.003422214673913,0.003422214673913,4.753424308822899,0.0,0.003422214673913,True,0.003422214673913
event-disjoint target,scratch_mlp,MLP scratch,0.04,2,8,0.0,0.0,0.003422214673913,0.003422214673913,4.753424308822899,0.0,0.003422214673913,True,0.003422214673913
event-disjoint target,scratch_mlp,MLP scratch,0.04,5,8,0.0,0.0,0.003422214673913,0.003422214673913,4.753424308822899,0.0,0.003422214673913,True,0.003422214673913
event-disjoint target,scratch_mlp,MLP scratch,0.04,10,8,0.0,0.0,0.003422214673913,0.003422214673913,4.753424308822899,0.0,0.003422214673913,True,0.003422214673913
event-disjoint target,scratch_mlp,MLP scratch,0.04,25,8,0.0,0.0,0.003422214673913,0.003422214673913,4.753424308822899,0.0,0.003422214673913,True,0.003422214673913
event-disjoint target,scratch_mlp,MLP scratch,0.04,50,8,0.0,0.0,0.003422214673913,0.003422214673913,4.753424308822899,0.0,0.003422214673913,True,0.003422214673913
event-disjoint target,scratch_mlp,MLP scratch,0.04,100,8,0.0,0.0,0.003422214673913,0.003422214673913,4.753424308822899,0.0,0.003422214673913,True,0.003422214673913
event-disjoint target,xgb_direct,XGB direct,0.005,1,8,0.0677083333333333,0.0019752038043478,0.0484284420289855,0.0504036458333333,2.625534802696099,0.0043256482110507,0.0484284420289855,True,0.11416157155797099
event-disjoint target,xgb_direct,XGB direct,0.005,2,8,0.0677083333333333,0.0019752038043478,0.0484284420289855,0.0523788496376811,2.625534802696099,0.0043256482110507,0.0484284420289855,True,0.11416157155797099
event-disjoint target,xgb_direct,XGB direct,0.005,5,8,0.0677083333333333,0.0019752038043478,0.0484284420289855,0.0583044610507246,2.625534802696099,0.0043256482110507,0.0484284420289855,True,0.11416157155797099
event-disjoint target,xgb_direct,XGB direct,0.005,10,8,0.0677083333333333,0.0019752038043478,0.0484284420289855,0.0681804800724637,2.625534802696099,0.0043256482110507,0.0484284420289855,True,0.11416157155797099
event-disjoint target,xgb_direct,XGB direct,0.005,25,8,0.0677083333333333,0.0019752038043478,0.0484284420289855,0.0978085371376811,2.625534802696099,0.0043256482110507,0.0484284420289855,True,0.11416157155797099
event-disjoint target,xgb_direct,XGB direct,0.005,50,8,0.0677083333333333,0.0019752038043478,0.0484284420289855,0.1471886322463768,2.625534802696099,0.0043256482110507,0.0484284420289855,True,0.11416157155797099
event-disjoint target,xgb_direct,XGB direct,0.005,100,8,0.0677083333333333,0.0019752038043478,0.0484284420289855,0.2459488224637681,2.625534802696099,0.0043256482110507,0.0484284420289855,True,0.11416157155797099
event-disjoint target,xgb_direct,XGB direct,0.0075,1,8,0.0354959239130434,0.0044055706521739,0.0221320199275362,0.0265375905797101,2.360903602362842,0.009115234375,0.0221320199275362,False,0.053222373188405704
event-disjoint target,xgb_direct,XGB direct,0.0075,2,8,0.0354959239130434,0.0044055706521739,0.0221320199275362,0.030943161231884,2.360903602362842,0.009115234375,0.0221320199275362,False,0.053222373188405704
event-disjoint target,xgb_direct,XGB direct,0.0075,5,8,0.0354959239130434,0.0044055706521739,0.0221320199275362,0.0441598731884057,2.360903602362842,0.009115234375,0.0221320199275362,False,0.053222373188405704
event-disjoint target,xgb_direct,XGB direct,0.0075,10,8,0.0354959239130434,0.0044055706521739,0.0221320199275362,0.0661877264492753,2.360903602362842,0.009115234375,0.0221320199275362,False,0.053222373188405704
event-disjoint target,xgb_direct,XGB direct,0.0075,25,8,0.0354959239130434,0.0044055706521739,0.0221320199275362,0.132271286231884,2.360903602362842,0.009115234375,0.0221320199275362,False,0.053222373188405704
event-disjoint target,xgb_direct,XGB direct,0.0075,50,8,0.0354959239130434,0.0044055706521739,0.0221320199275362,0.2424105525362319,2.360903602362842,0.009115234375,0.0221320199275362,False,0.053222373188405704
event-disjoint target,xgb_direct,XGB direct,0.0075,100,8,0.0354959239130434,0.0044055706521739,0.0221320199275362,0.4626890851449275,2.360903602362842,0.009115234375,0.0221320199275362,False,0.053222373188405704
event-disjoint target,xgb_direct,XGB direct,0.01,1,8,0.0178442028985507,0.004714107789855,0.0165721240942029,0.0212862318840579,2.294303044515658,0.0108865489130434,0.0165721240942029,False,0.0297022192028986
event-disjoint target,xgb_direct,XGB direct,0.01,2,8,0.0178442028985507,0.004714107789855,0.0165721240942029,0.026000339673913,2.294303044515658,0.0108865489130434,0.0165721240942029,False,0.0297022192028986
event-disjoint target,xgb_direct,XGB direct,0.01,5,8,0.0178442028985507,0.004714107789855,0.0165721240942029,0.0401426630434782,2.294303044515658,0.0108865489130434,0.0165721240942029,False,0.0297022192028986
event-disjoint target,xgb_direct,XGB direct,0.01,10,8,0.0178442028985507,0.004714107789855,0.0165721240942029,0.0637132019927536,2.294303044515658,0.0108865489130434,0.0165721240942029,False,0.0297022192028986
event-disjoint target,xgb_direct,XGB direct,0.01,25,8,0.0178442028985507,0.004714107789855,0.0165721240942029,0.1344248188405797,2.294303044515658,0.0108865489130434,0.0165721240942029,False,0.0297022192028986
event-disjoint target,xgb_direct,XGB direct,0.01,50,8,0.0178442028985507,0.004714107789855,0.0165721240942029,0.2522775135869565,2.294303044515658,0.0108865489130434,0.0165721240942029,False,0.0297022192028986
event-disjoint target,xgb_direct,XGB direct,0.01,100,8,0.0178442028985507,0.004714107789855,0.0165721240942029,0.4879829030797101,2.294303044515658,0.0108865489130434,0.0165721240942029,False,0.0297022192028986
event-disjoint target,xgb_direct,XGB direct,0.015,1,8,0.0029211956521739,0.0010026041666666,0.013731884057971,0.0147344882246376,2.80203572448432,0.0025390624999999,0.013731884057971,True,0.0156504755434783
event-disjoint target,xgb_direct,XGB direct,0.015,2,8,0.0029211956521739,0.0010026041666666,0.013731884057971,0.0157370923913043,2.80203572448432,0.0025390624999999,0.013731884057971,True,0.0156504755434783
