gm_id,event_id,event_title,event_page_url,zip_url,magnitude,file_name,station,component,problem_flag,structure_type,sample_rate_hz,dt_original_s,n_original,pga_original_g,pga_g,pgv_m_s,pgd_m,arias_m_s,cav_m_s,d5_95_s,tm_s,pgv_pga_s
741,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,0589c_a.smc,CA:ElCentro Arr 10; Regnl Hosp,320,-32768,-32768,200.0,0.005,23600,0.06335881753312946,0.06288064863776495,0.026840694092214356,0.008396060175551888,0.04173090952737917,1.8688776327182133,17.441175356166738,0.29097126464330375,0.04351186736975829
742,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2010a_a.smc,CA:ElCentro Arr 11;McCabe Sch,90,-32768,-32768,200.0,0.005,18400,0.1191131498470948,0.11906195939179123,0.02886358383986625,0.005472874629917271,0.06119071066422641,2.0393772169045015,16.545926751045812,0.2818845083929509,0.024712018554537935
743,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2010b_a.smc,CA:ElCentro Arr 11;McCabe Sch,360,-32768,-32768,200.0,0.005,18400,0.13159021406727828,0.12944432890783836,0.034058956884557186,0.015009521990520764,0.0686239664177373,2.11477749500194,15.376444057425722,0.2805837426650767,0.02682126809005849
744,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2010c_a.smc,CA:ElCentro Arr 11;McCabe Sch,UP,-32768,-32768,200.0,0.005,18400,0.027128440366972477,0.026904152788973158,0.007362897102549221,0.0017804054305213433,0.005854462771266363,0.7614349098648475,22.944313406938,0.2181918063719494,0.027897186328288918
745,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2027a_a.smc,CA:ElCentro; Meadows Union Sch,90,-32768,-32768,200.0,0.005,19800,0.06452089704383282,0.06197732169268419,0.02450531975671699,0.023830516083286086,0.023517608802551427,1.4382854138296792,20.479946362566523,0.34802094457671834,0.04030496624844344
746,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2027b_a.smc,CA:ElCentro; Meadows Union Sch,360,-32768,-32768,200.0,0.005,19800,0.06031702344546381,0.06033553680645546,0.02323908999113182,0.029565086171402646,0.02736504320005721,1.5607592894907305,21.478407770195503,0.34383142128605915,0.039262407778945976
747,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2027c_a.smc,CA:ElCentro; Meadows Union Sch,UP,-32768,-32768,200.0,0.005,19800,0.013347604485219164,0.013350027465481848,0.006230811661600836,0.003948014142695475,0.0034801314874283755,0.645703844176045,27.175867351435507,0.3448835987142795,0.047576606021773105
748,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2028a_a.smc,CA:ElCentro Arr 7;Imp Vall Col,90,-32768,-32768,200.0,0.005,19800,0.08278593272171253,0.08064892318828511,0.039215509549671644,0.006596809781210438,0.033493067991017554,1.4256743342507696,15.92719925778799,0.28837610207023456,0.04956673150551884
749,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2028b_a.smc,CA:ElCentro Arr 7;Imp Vall Col,360,-32768,-32768,200.0,0.005,19800,0.05592966360856269,0.055369328528364146,0.034631571198759856,0.009833149091493812,0.03323595917624564,1.5541210516203456,19.565633382634147,0.3271009894636817,0.06375788929648032
750,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2028c_a.smc,CA:ElCentro Arr 7;Imp Vall Col,UP,-32768,-32768,200.0,0.005,19800,0.02102854230377166,0.020547883032049616,0.0074068873238387345,0.0022065900473330832,0.002861992028992102,0.5327386700399881,21.622891184805276,0.3765925859099734,0.03674511795374454
751,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2037a_a.smc,CA:Holtville; Post Office,90,-32768,-32768,200.0,0.005,20200,0.03884505606523955,0.0388380472356176,0.03990077528211505,0.010301065966849071,0.0168425215892921,1.2950439003811294,25.67680659825554,0.5914744608797665,0.10472610253970117
752,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2037b_a.smc,CA:Holtville; Post Office,360,-32768,-32768,200.0,0.005,20200,0.025699286442405708,0.025590887870153022,0.021454947926690178,0.019473365148564188,0.011228463370504406,1.1286052249015843,23.994155163491,0.5296760232454433,0.08546201012696493
753,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2037c_a.smc,CA:Holtville; Post Office,UP,-32768,-32768,200.0,0.005,20200,0.009591743119266055,0.009597213806627683,0.0065633840591967745,0.00823539103608982,0.002346584665825798,0.5576941869757569,27.96791735806712,0.325168483700863,0.06971297881798687
754,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2053a_a.smc,CA: Calipatria; FS,90,-32768,-32768,200.0,0.005,20000,0.011016309887869521,0.010968946971877315,0.009866016814233868,0.013646610256629116,0.002732578411948816,0.6348486201800609,34.43757839092598,0.7190525464596327,0.09168703042525403
755,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,2053b_a.smc,CA: Calipatria; FS,360,-32768,-32768,200.0,0.005,20000,0.010940876656472988,0.010925094059954815,0.009339305554618054,0.003197369429416608,0.0022487398885921643,0.5278004615400889,28.07668994929876,0.6472885306265326,0.08714056919046569
756,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,0523b_a.smc,CA: Brawley; Airport Hangar,UP,-32768,-32768,200.0,0.005,16600,0.005890621814475025,0.00583839890441747,0.004426985526453289,0.001270742080636536,0.0010742667910779036,0.39013429204499556,29.788688026871586,0.38367327459266937,0.07729391944447958
757,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,0523a_a.smc,CA: Brawley; Airport Hangar,360,-32768,-32768,200.0,0.005,16600,0.035920489296636084,0.03586611146157609,0.009848769995071642,0.004560150400789777,0.005978148372376109,0.7633523619997035,24.716300559043145,0.3624984158433959,0.027991662555266167
758,20020222_1,"20020222 19:32 UTC California-Baja California Border, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20020222_1.html,https://ca.water.usgs.gov/nsmp/20020222_1/zips/20020222_1_corr.zip,5.7,0523c_a.smc,CA: Brawley; Airport Hangar,90,-32768,-32768,200.0,0.005,16600,0.021819571865443425,0.02163751617488059,0.015688750241827087,0.004694830523751595,0.0038368201003533943,0.6633322845615699,27.440301977081393,0.4836450116488611,0.07391148641698553
759,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0523a_a.smc,CA:Brawley;Airport Hangar,360,-32768,-32768,200.0,0.005,30800,0.07019469928644241,0.06883659287515738,0.036451834824439276,0.033916307017048314,0.03426519944147311,1.5979376680567527,17.25330963784481,0.3074423058969741,0.05397976877130759
760,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0523b_a.smc,CA:Brawley;Airport Hangar,UP,-32768,-32768,200.0,0.005,30800,0.044139653414882775,0.043197101432564285,0.008092664507254918,0.004413591754375388,0.016924115617176556,1.0672713669378626,13.191601360489297,0.15132493780677478,0.019097122014805755
761,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0523c_a.smc,CA:Brawley;Airport Hangar,90,-32768,-32768,200.0,0.005,30800,0.07293170234454639,0.07092365268613222,0.03834772639285722,0.034823611538254695,0.04185883276738275,1.733721564464882,18.27110958068957,0.27885805320821905,0.05511623184144591
762,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0526a_a.smc,CA:Mecca;FS,360,-32768,-32768,200.0,0.005,18600,0.014871559633027524,0.014629526580294615,0.013254093703430721,0.006980425923773827,0.004428710968976574,0.7362119943820709,26.403324177696724,0.5198157431826855,0.0923529466797024
763,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0526b_a.smc,CA:Mecca;FS,UP,-32768,-32768,200.0,0.005,18600,0.008864322120285423,0.008630240302527816,0.004716373747870827,0.0023527407004173256,0.001351617807055529,0.43689912930387903,34.420156095759566,0.43743319533420466,0.05570783973129501
764,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0526c_a.smc,CA:Mecca;FS,90,-32768,-32768,200.0,0.005,18600,0.019936799184505607,0.01993664364474702,0.01217303723213737,0.007334429860991495,0.004800054276329954,0.782585148204919,27.998195471558375,0.4652989443545245,0.06224119134139455
765,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0589a_a.smc,"CA:El Centro;10,Reg Hosp",230,-32768,-32768,200.0,0.005,24400,0.07506727828746178,0.07406154258081317,0.038379006279693796,0.058739199879284415,0.077445521926844,2.7052989758910977,20.080963850445325,0.3334776300726078,0.0528240827790637
766,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0589b_a.smc,"CA:El Centro;10,Reg Hosp",UP,-32768,-32768,200.0,0.005,24400,0.0738256880733945,0.07155540991362498,0.016277974604434194,0.010894405418194069,0.0367439813807502,1.5939684680484396,11.478898833841836,0.18463673234207023,0.023189366539660278
767,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0589c_a.smc,"CA:El Centro;10,Reg Hosp",320,-32768,-32768,200.0,0.005,24400,0.08049541284403669,0.07777343617850645,0.050004780362927076,0.05543450012662159,0.08993905148226933,2.9255636612217892,20.425425565176063,0.36821879115366535,0.06554072321584924
768,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0725a_a.smc,CA:Calexico;FS,360,-32768,-32768,200.0,0.005,26800,0.04897451580020387,0.04874048652909817,0.024110207909599807,0.027518484131168072,0.03300616219892738,1.8771029902390377,21.94563547280238,0.3630432268407143,0.050424556605734576
769,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0725b_a.smc,CA:Calexico;FS,UP,-32768,-32768,200.0,0.005,26800,0.05231804281345565,0.052259355409969836,0.014880024058184085,0.011006298979280207,0.026614500095315796,1.3721488489862237,12.337548037309219,0.15179167692558868,0.029024889656223154
770,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0725c_a.smc,CA:Calexico;FS,90,-32768,-32768,200.0,0.005,26800,0.04864220183486239,0.04799790802119668,0.025434080111032133,0.024777621508641177,0.03956544031822072,1.9897842708512687,19.306433551346117,0.35949594445339317,0.054016285784287604
771,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,1982a_a.smc,CA:Ocotillo Wells;Veh Rec Area,90,-32768,-32768,200.0,0.005,12400,0.029521916411824667,0.029375265731067423,0.021487114905187992,0.005976340326936126,0.014522392065895078,1.1109124266043815,16.627539606022435,0.4058111588271937,0.07456367330246971
772,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,1982b_a.smc,CA:Ocotillo Wells;Veh Rec Area,360,-32768,-32768,200.0,0.005,12400,0.03512945973496433,0.03498246559239933,0.02372096804653339,0.0032094802459236176,0.019711373806224775,1.2676200858320459,14.082417795817738,0.34443032958000663,0.06912147315159277
773,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,1982c_a.smc,CA:Ocotillo Wells;Veh Rec Area,UP,-32768,-32768,200.0,0.005,12400,0.03312640163098879,0.033129903347610505,0.01133145190919651,0.004943353904774223,0.012594164554709648,0.9372123733755058,13.186086750589926,0.2199484861745011,0.034865539015221984
774,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,2010a_a.smc,"CA:El Centro;11,McCabe School",90,-32768,-32768,200.0,0.005,22000,0.11527013251783894,0.11420065230980873,0.05771330973525486,0.030700172205100306,0.12577572116938066,3.4079975359142374,22.166711026068626,0.34337388574504785,0.0515155556974918
775,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,2010b_a.smc,"CA:El Centro;11,McCabe School",360,-32768,-32768,200.0,0.005,22000,0.10531090723751274,0.10517934600868771,0.05797719033814866,0.07547353272975858,0.11039607445686363,3.2777978047377925,22.37989898486044,0.3904780199425741,0.05618982654915498
776,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,2053b_a.smc,CA:Calipatria;FS,360,-32768,-32768,200.0,0.005,25400,0.032573904179408766,0.03207857766091865,0.025437044774651002,0.07206756873751373,0.018327322791815287,1.3855429205611633,23.889383375862586,0.43261699334683734,0.08083185459310108
777,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,2053c_a.smc,CA:Calipatria;FS,UP,-32768,-32768,200.0,0.005,25400,0.016223241590214068,0.015767597585720983,0.004903745998236547,0.0036181890117400633,0.0038185223311078017,0.6318954137724624,19.319297739995296,0.19050599850111954,0.03170249420411023
778,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,2407a_a.smc,CA:Bond's Corner;Omlin Res.,90,-32768,-32768,200.0,0.005,19400,0.07631804281345565,0.07381843538989602,0.0359051916263768,0.005743883874763415,0.04055994123794137,1.7871742559631756,15.802479653195535,0.3071063613715316,0.0495819274571097
779,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,2407b_a.smc,CA:Bond's Corner;Omlin Res.,360,-32768,-32768,200.0,0.005,19400,0.0776605504587156,0.077587106585875,0.06152629128534826,0.027887924742177335,0.05015334365630074,1.8131661843120908,13.282190053832684,0.36211055928151314,0.08083550831194089
780,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,2407c_a.smc,CA:Bond's Corner;Omlin Res.,UP,-32768,-32768,200.0,0.005,19400,0.0145158002038736,0.014514126153648072,0.006233580965969354,0.003526084880771451,0.004457076345553948,0.68343235584815,21.74237263017906,0.24216067413545578,0.0437801962310119
781,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0585a_a.smc,CA:Calexico;TB Hay Farm,360,-32768,-32768,200.0,0.005,31800,0.08201223241590214,0.08079293471520103,0.04962412138947365,0.01600704770115412,0.08216733504545286,2.4243931330849846,14.017440031226831,0.4682997152897283,0.06261097105356853
782,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0585b_a.smc,CA:Calexico;TB Hay Farm,UP,-32768,-32768,200.0,0.005,31800,0.08681753312945974,0.08342904445207726,0.01757467357061689,0.005765990310597787,0.043713168019149394,1.565356122735189,10.346761388458404,0.16147918577653592,0.021473408718354393
783,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,0585c_a.smc,CA:Calexico;TB Hay Farm,90,-32768,-32768,200.0,0.005,31800,0.08014576962283385,0.07903434006932325,0.04700310565821751,0.016887608799925857,0.06113620326570517,2.1350041403090287,14.236142754461628,0.42555402069805215,0.0606235990371678
784,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,1999a_a.smc,CA:Jacumba;Desert View Tower,360,-32768,-32768,200.0,0.005,21200,0.05857900101936799,0.057843831158975914,0.05382549716706071,0.012618323468787464,0.026870623149345064,1.1458958606068976,8.394916172911374,0.42942137788296875,0.09485538536763102
785,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,1999b_a.smc,CA:Jacumba;Desert View Tower,270,-32768,-32768,200.0,0.005,21200,0.05699490316004077,0.056060366156261025,0.05329508101435566,0.01288192608789187,0.02672457236510408,1.1659485839449497,8.62893175142072,0.39699538831353903,0.09690857094545721
786,20100615_0426,"20100615 04:26 UTC, Ocotillo, California, Mw 5.7 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100615_0426.html,https://ca.water.usgs.gov/nsmp/20100615_0426/zips/20100615_0426_corr.zip,5.7,1999c_a.smc,CA:Jacumba;Desert View Tower,UP,-32768,-32768,200.0,0.005,21200,0.0443802242609582,0.04360787813793425,0.029877635538952847,0.008982449675475844,0.016284244893167328,0.920387761507155,8.234058854467078,0.30739265030858554,0.06984129162186195
787,20100320_1808,"20100320 18:08 UTC, Cuba Region, Mw 5.6 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100320_1808.html,https://ca.water.usgs.gov/nsmp/20100320_1808/zips/20100320_1808_corr.zip,5.6,CU.GTBY_.HN1.20._a.smc,"Guantanamo Bay, Cuba",360,-32768,-32768,100.0,0.01,22889,0.08019571865443424,0.07472212407417197,0.02638750345167154,0.007598081723680703,0.025332701342820667,1.2322172214845715,12.095272600471896,0.16293355534965157,0.03599814209862981
788,20100320_1808,"20100320 18:08 UTC, Cuba Region, Mw 5.6 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20100320_1808.html,https://ca.water.usgs.gov/nsmp/20100320_1808/zips/20100320_1808_corr.zip,5.6,CU.GTBY_.HN2.20._a.smc,"Guantanamo Bay, Cuba",90,-32768,-32768,100.0,0.01,22889,0.0899775739041794,0.07430125187369208,0.01608361615737517,0.0022606126533325915,0.025239979250545854,1.2349760798626828,12.584794057836488,0.11983659629427161,0.02206574329571325
789,20070109_1549,"20070109 21:20 UTC, British Columbia, Canada, Mw 5.6 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20070109_1549.html,https://ca.water.usgs.gov/nsmp/20070109_1549/zips/20070109_1549_corr.zip,5.6,1726a_a.smc,AK:Juneau;Downtown FS,90,-32768,-32768,200.0,0.005,24400,0.009497553516819572,0.009464556468579816,0.005189108594916798,0.0010414125551075105,0.0019672868491943324,0.46683486806977836,18.119217509336124,0.3525631346673921,0.0558886327682292
790,20070109_1549,"20070109 21:20 UTC, British Columbia, Canada, Mw 5.6 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20070109_1549.html,https://ca.water.usgs.gov/nsmp/20070109_1549/zips/20070109_1549_corr.zip,5.6,1726b_a.smc,AK:Juneau;Downtown FS,360,-32768,-32768,200.0,0.005,24400,0.012053007135575942,0.011834625141132664,0.007766619700115244,0.0007144639348725947,0.001998299340972885,0.4248891066072974,14.407848660629393,0.32429201967112825,0.06689729022015314
791,20070109_1549,"20070109 21:20 UTC, British Columbia, Canada, Mw 5.6 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20070109_1549.html,https://ca.water.usgs.gov/nsmp/20070109_1549/zips/20070109_1549_corr.zip,5.6,1726c_a.smc,AK:Juneau;Downtown FS,UP,-32768,-32768,200.0,0.005,24400,0.006873292558613659,0.006758529824126586,0.00276546763452064,0.0004693842888524066,0.0007023978889145741,0.2886158298285174,23.68981640489035,0.2665202135269992,0.04171068653200934
792,20070109_1549,"20070109 21:20 UTC, British Columbia, Canada, Mw 5.6 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20070109_1549.html,https://ca.water.usgs.gov/nsmp/20070109_1549/zips/20070109_1549_corr.zip,5.6,1730a_a.smc,AK:Juneau;Airport FS,90,-32768,-32768,200.0,0.005,24400,0.008773394495412845,0.008085455328353443,0.005084406349099637,0.0038549508996922545,0.0015696426297517317,0.4449484371987179,22.342349022349136,0.482712024526367,0.0641012890347811
793,20070109_1549,"20070109 21:20 UTC, British Columbia, Canada, Mw 5.6 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20070109_1549.html,https://ca.water.usgs.gov/nsmp/20070109_1549/zips/20070109_1549_corr.zip,5.6,1730b_a.smc,AK:Juneau;Airport FS,360,-32768,-32768,200.0,0.005,24400,0.010519877675840979,0.010204578800003009,0.005315360024798537,0.002538756613083277,0.0015015100298350187,0.41608165644157713,20.555991319245216,0.43749175064834495,0.053096830164227594
794,20070109_1549,"20070109 21:20 UTC, British Columbia, Canada, Mw 5.6 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20070109_1549.html,https://ca.water.usgs.gov/nsmp/20070109_1549/zips/20070109_1549_corr.zip,5.6,1733a_a.smc,AK:Juneau;Auke Bay FS,90,-32768,-32768,200.0,0.005,24600,0.018301732925586137,0.017849900236772857,0.00485391148104917,0.0010345878397996857,0.005266436856978131,0.6793327759846717,12.366688277079819,0.18735978727759264,0.027719605899182913
