protocol,model,model_label,threshold_idr,cost_ratio_false_safe,event_count,true_exceed_rate,false_safe_rate,false_unsafe_rate,expected_loss
event-disjoint target,rf_direct,RF direct,0.02,1,187,0.0,0.0,0.01270053475935829,0.01270053475935829
event-disjoint target,rf_direct,RF direct,0.02,2,187,0.0,0.0,0.01270053475935829,0.01270053475935829
event-disjoint target,rf_direct,RF direct,0.02,5,187,0.0,0.0,0.01270053475935829,0.01270053475935829
event-disjoint target,rf_direct,RF direct,0.02,10,187,0.0,0.0,0.01270053475935829,0.01270053475935829
event-disjoint target,rf_direct,RF direct,0.02,25,187,0.0,0.0,0.01270053475935829,0.01270053475935829
event-disjoint target,rf_direct,RF direct,0.02,50,187,0.0,0.0,0.01270053475935829,0.01270053475935829
event-disjoint target,rf_direct,RF direct,0.02,100,187,0.0,0.0,0.01270053475935829,0.01270053475935829
event-disjoint target,rf_direct,RF direct,0.03,1,187,0.0,0.0,0.0024064171122994654,0.0024064171122994654
event-disjoint target,rf_direct,RF direct,0.03,2,187,0.0,0.0,0.0024064171122994654,0.0024064171122994654
event-disjoint target,rf_direct,RF direct,0.03,5,187,0.0,0.0,0.0024064171122994654,0.0024064171122994654
event-disjoint target,rf_direct,RF direct,0.03,10,187,0.0,0.0,0.0024064171122994654,0.0024064171122994654
event-disjoint target,rf_direct,RF direct,0.03,25,187,0.0,0.0,0.0024064171122994654,0.0024064171122994654
event-disjoint target,rf_direct,RF direct,0.03,50,187,0.0,0.0,0.0024064171122994654,0.0024064171122994654
event-disjoint target,rf_direct,RF direct,0.03,100,187,0.0,0.0,0.0024064171122994654,0.0024064171122994654
event-disjoint target,rf_direct,RF direct,0.04,1,187,0.0,0.0,0.00033422459893048126,0.00033422459893048126
event-disjoint target,rf_direct,RF direct,0.04,2,187,0.0,0.0,0.00033422459893048126,0.00033422459893048126
event-disjoint target,rf_direct,RF direct,0.04,5,187,0.0,0.0,0.00033422459893048126,0.00033422459893048126
event-disjoint target,rf_direct,RF direct,0.04,10,187,0.0,0.0,0.00033422459893048126,0.00033422459893048126
event-disjoint target,rf_direct,RF direct,0.04,25,187,0.0,0.0,0.00033422459893048126,0.00033422459893048126
event-disjoint target,rf_direct,RF direct,0.04,50,187,0.0,0.0,0.00033422459893048126,0.00033422459893048126
event-disjoint target,rf_direct,RF direct,0.04,100,187,0.0,0.0,0.00033422459893048126,0.00033422459893048126
event-disjoint target,ridge_direct,Ridge direct,0.005,1,187,0.09959893048128342,0.005013368983957219,0.43636363636363634,0.44137700534759355
event-disjoint target,ridge_direct,Ridge direct,0.005,2,187,0.09959893048128342,0.005013368983957219,0.43636363636363634,0.44639037433155077
event-disjoint target,ridge_direct,Ridge direct,0.005,5,187,0.09959893048128342,0.005013368983957219,0.43636363636363634,0.46143048128342246
event-disjoint target,ridge_direct,Ridge direct,0.005,10,187,0.09959893048128342,0.005013368983957219,0.43636363636363634,0.4864973262032085
event-disjoint target,ridge_direct,Ridge direct,0.005,25,187,0.09959893048128342,0.005013368983957219,0.43636363636363634,0.5616978609625668
event-disjoint target,ridge_direct,Ridge direct,0.005,50,187,0.09959893048128342,0.005013368983957219,0.43636363636363634,0.6870320855614973
event-disjoint target,ridge_direct,Ridge direct,0.005,100,187,0.09959893048128342,0.005013368983957219,0.43636363636363634,0.9377005347593582
event-disjoint target,ridge_direct,Ridge direct,0.0075,1,187,0.053475935828877004,0.004077540106951871,0.3330548128342246,0.3371323529411765
event-disjoint target,ridge_direct,Ridge direct,0.0075,2,187,0.053475935828877004,0.004077540106951871,0.3330548128342246,0.3412098930481283
event-disjoint target,ridge_direct,Ridge direct,0.0075,5,187,0.053475935828877004,0.004077540106951871,0.3330548128342246,0.35344251336898397
event-disjoint target,ridge_direct,Ridge direct,0.0075,10,187,0.053475935828877004,0.004077540106951871,0.3330548128342246,0.3738302139037433
event-disjoint target,ridge_direct,Ridge direct,0.0075,25,187,0.053475935828877004,0.004077540106951871,0.3330548128342246,0.4349933155080214
event-disjoint target,ridge_direct,Ridge direct,0.0075,50,187,0.053475935828877004,0.004077540106951871,0.3330548128342246,0.5369318181818182
event-disjoint target,ridge_direct,Ridge direct,0.0075,100,187,0.053475935828877004,0.004077540106951871,0.3330548128342246,0.7408088235294118
event-disjoint target,ridge_direct,Ridge direct,0.01,1,187,0.03074866310160428,0.002005347593582888,0.26754679144385024,0.26955213903743314
event-disjoint target,ridge_direct,Ridge direct,0.01,2,187,0.03074866310160428,0.002005347593582888,0.26754679144385024,0.27155748663101603
event-disjoint target,ridge_direct,Ridge direct,0.01,5,187,0.03074866310160428,0.002005347593582888,0.26754679144385024,0.2775735294117647
event-disjoint target,ridge_direct,Ridge direct,0.01,10,187,0.03074866310160428,0.002005347593582888,0.26754679144385024,0.28760026737967914
event-disjoint target,ridge_direct,Ridge direct,0.01,25,187,0.03074866310160428,0.002005347593582888,0.26754679144385024,0.3176804812834225
event-disjoint target,ridge_direct,Ridge direct,0.01,50,187,0.03074866310160428,0.002005347593582888,0.26754679144385024,0.36781417112299464
event-disjoint target,ridge_direct,Ridge direct,0.01,100,187,0.03074866310160428,0.002005347593582888,0.26754679144385024,0.46808155080213903
event-disjoint target,ridge_direct,Ridge direct,0.015,1,187,0.0053475935828877,0.0002339572192513369,0.19117647058823528,0.19141042780748665
event-disjoint target,ridge_direct,Ridge direct,0.015,2,187,0.0053475935828877,0.0002339572192513369,0.19117647058823528,0.19164438502673797
event-disjoint target,ridge_direct,Ridge direct,0.015,5,187,0.0053475935828877,0.0002339572192513369,0.19117647058823528,0.19234625668449198
