p_false_safe,p_false_safe_upper95,beta_false_safe,beta_false_safe_cons,p_false_unsafe,p_false_unsafe_upper95,rmse_log,q_value_log,event_count,test_rows,analysis,model,model_label,target_label_budget,rep,interval_level
0.006329257246376812,0.017968750000000002,2.493234692957261,2.0976338780909227,0.7348104001976286,0.889562747035573,1.726958033204294,1.626703612143725,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,50,3,0.9
0.006329257246376812,0.017968750000000002,2.493234692957261,2.0976338780909227,0.41098124588274043,0.5084456315876152,1.4849464817443527,0.9620866465159748,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,50,4,0.9
0.006329257246376812,0.017968750000000002,2.493234692957261,2.0976338780909227,0.19217463356389985,0.2876470890974967,1.4806873316905074,0.8555956919613181,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,50,5,0.9
0.006668931159420291,0.017968750000000002,2.474618344298652,2.0976338780909227,0.12165935853096178,0.2026095448369565,1.9689844529477818,0.5078342595697092,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,50,6,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.48887001811594205,0.6287434895833333,3.1073129602264182,1.2000481287694789,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,50,7,0.9
0.007008605072463769,0.017968750000000002,2.4568220483289562,2.0976338780909227,0.23934195899209487,0.36514176239295126,2.8176090081156664,0.8926496808014721,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,50,8,0.9
0.0074784873188405805,0.018098958333333335,2.4334191666960985,2.0946972184191797,0.3035670907444005,0.38917909564393943,1.7278960495658924,0.8021381441710542,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,50,9,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.22951303112648225,0.3075317543642951,1.532189809489925,0.6412816863051298,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,100,0,0.9
0.008967391304347826,0.01850260416666666,2.366961825549704,2.085706598878112,0.09153079710144928,0.18045176630434784,2.259040076503478,0.6701100952531487,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,100,1,0.9
0.011396059782608697,0.022792119565217393,2.2769013114313617,1.999222925520371,0.0690726902173913,0.13888473731884057,1.8222352904143633,0.5160238232812098,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,100,2,0.9
0.010326086956521738,0.020652173913043477,2.314283543065001,2.040461842261853,0.08474555335968378,0.1634696146245059,1.3181357214471197,0.4663648251502033,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,100,3,0.9
0.007269021739130435,0.018229166666666668,2.4436867452150484,2.091778513004161,0.11898983036890647,0.22682036911231881,2.0224041247771227,0.6007028203360696,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,100,4,0.9
0.0064594655797101455,0.018098958333333335,2.485996292226813,2.0946972184191797,0.11792757740447957,0.21901118865283264,0.9326147162687983,0.568873908471323,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,100,5,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.12265367671277996,0.22649145153985506,2.6656539188716555,0.5590992714301266,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,100,6,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.5166177742094862,0.6450590826745719,1.9149020284548195,1.3184981097707211,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,100,7,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.07982903079710145,0.18089334239130433,1.3093938339215847,0.4434230338614364,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,100,8,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.08297667572463768,0.18343523550724636,0.7778144687530406,0.4484405860078242,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,100,9,0.9
0.0061197916666666675,0.017968750000000002,2.505160514494763,2.0976338780909227,0.07635869565217392,0.15837296195652173,1.6674124597186295,0.4192040435568493,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,250,0,0.9
0.0061197916666666675,0.017968750000000002,2.505160514494763,2.0976338780909227,0.06483242753623189,0.1545233242753623,1.3850313776120455,0.3248524290921817,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,250,1,0.9
0.006510416666666667,0.017968750000000002,2.483198976291639,2.0976338780909227,0.05130774456521739,0.1274909420289855,1.4009607336355454,0.3627505184501365,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,250,2,0.9
0.006329257246376812,0.017968750000000002,2.493234692957261,2.0976338780909227,0.09189877717391304,0.1802875905797101,0.7045166108769014,0.4741522138638907,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,250,3,0.9
0.007348278985507247,0.017968750000000002,2.439771416135532,2.0976338780909227,0.10551970108695652,0.19749773550724636,1.0738073899183445,0.4833437381978989,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,250,4,0.9
0.00867866847826087,0.019270833333333334,2.3790496698857972,2.0690471044632375,0.05203804347826087,0.12486413043478262,1.2926810791179812,0.3386763203873846,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,250,5,0.9
0.01040534420289855,0.02238451086956522,2.3114014959239992,2.006818223431531,0.07674623270750988,0.1514153079710145,1.4314184503041694,0.4478376569409956,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,250,6,0.9
0.0061197916666666675,0.017968750000000002,2.505160514494763,2.0976338780909227,0.06827445652173914,0.16185461956521738,1.6581967211138195,0.3627345403666795,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,250,7,0.9
0.0064594655797101455,0.018229166666666668,2.485996292226813,2.091778513004161,0.05918251811594203,0.13562047101449276,1.2066113257246573,0.4300902887128655,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,250,8,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.0756736865942029,0.17249632019927533,0.9768361242225484,0.3802859860560246,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,250,9,0.9
0.0061197916666666675,0.017968750000000002,2.505160514494763,2.0976338780909227,0.06249433876811594,0.14073822463768115,1.247356574610509,0.3630146120660904,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,500,0,0.9
0.00625,0.017968750000000002,2.497705474412373,2.0976338780909227,0.04685235507246377,0.1202445652173913,1.0499047391275786,0.2718040800561305,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,500,1,0.9
0.005859375,0.017187499999999998,2.5205022171903595,2.1156451358343746,0.05057744565217391,0.12139379528985508,0.6979034016043665,0.352534175125597,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,500,2,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.045663496376811594,0.1057404891304348,0.8929521577907428,0.2576051930673779,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,500,3,0.9
0.006329257246376812,0.017968750000000002,2.493234692957261,2.0976338780909227,0.06411911231884057,0.14483129528985508,1.1307345470849677,0.3028310390268094,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,500,4,0.9
0.008027626811594203,0.018093297101449274,2.407657082785274,2.0948245241599266,0.04903759057971015,0.12081068840579712,0.9814077317056965,0.3540092587794801,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,500,5,0.9
0.006329257246376812,0.017968750000000002,2.493234692957261,2.0976338780909227,0.044882246376811596,0.10758944746376811,1.2951467684555409,0.3143771037501373,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,500,6,0.9
0.0061197916666666675,0.017968750000000002,2.505160514494763,2.0976338780909227,0.05337409420289855,0.13056499094202897,1.1221190962922705,0.3039022653063625,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,500,7,0.9
0.0061197916666666675,0.017968750000000002,2.505160514494763,2.0976338780909227,0.05295516304347826,0.1294449162137681,1.1019119136623512,0.3139580887548296,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,500,8,0.9
0.006380208333333334,0.017968750000000002,2.4903867189008877,2.0976338780909227,0.044570878623188405,0.11118659420289853,0.7695259008598032,0.2580720401597343,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,500,9,0.9
0.006589673913043478,0.018229166666666668,2.478885846428167,2.091778513004161,0.031102807971014494,0.07846467391304349,0.9228304945476213,0.2411265743014872,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,1000,0,0.9
0.006380208333333334,0.017968750000000002,2.4903867189008877,2.0976338780909227,0.02982903079710145,0.08050271739130435,0.8890777536321011,0.2359142249986221,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,1000,1,0.9
0.0067991394927536235,0.017975260416666663,2.467703798129939,2.0974866148879414,0.03219542572463768,0.07744565217391304,0.8861541320508372,0.2561272921457118,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,1000,2,0.9
0.0064594655797101455,0.018098958333333335,2.485996292226813,2.0946972184191797,0.03574501811594203,0.08588088768115942,0.49130348111702105,0.2785146605337392,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,1000,3,0.9
0.00625,0.017968750000000002,2.497705474412373,2.0976338780909227,0.039481431159420294,0.09709012681159421,1.01066122196259,0.2502556523875787,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,1000,4,0.9
0.006380208333333334,0.017968750000000002,2.4903867189008877,2.0976338780909227,0.03690557065217391,0.09782608695652173,0.485067048554914,0.2667476805535935,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,1000,5,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.03924365942028985,0.09468410326086957,0.8617423655247863,0.2649874534463432,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,1000,6,0.9
0.00625,0.017968750000000002,2.497705474412373,2.0976338780909227,0.03290874094202899,0.08661684782608696,0.5433143604016217,0.2502215850460696,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,1000,7,0.9
0.006380208333333334,0.017968750000000002,2.4903867189008877,2.0976338780909227,0.03828125,0.09375,0.7140971069966042,0.2625503804931264,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,1000,8,0.9
0.006980298913043479,0.01830842391304348,2.4582756369294785,2.090010596600207,0.033508831521739134,0.08763586956521739,0.5764305592435119,0.2569671395329553,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,1000,9,0.9
0.0061197916666666675,0.017968750000000002,2.505160514494763,2.0976338780909227,0.03368432971014493,0.08152173913043478,1.0393281814870345,0.2343232732742777,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,2000,0,0.9
0.006510416666666667,0.017968750000000002,2.483198976291639,2.0976338780909227,0.021127717391304347,0.05400815217391304,0.6228009028256452,0.222337820353216,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,2000,1,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.034080615942028984,0.08661684782608696,0.6632325393688188,0.2314392563332261,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,2000,2,0.9
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.04508605072463768,0.10088315217391303,0.2682268985288951,0.242347643015157,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,2000,3,0.9
0.0064594655797101455,0.018098958333333335,2.485996292226813,2.0946972184191797,0.026998414855072466,0.06419836956521739,0.6817959949133512,0.2127588711660113,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,2000,4,0.9
0.007659646739130436,0.018619791666666666,2.4247414291427987,2.083127719409292,0.0208106884057971,0.04993206521739131,0.5823193997583743,0.2119369642549098,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,2000,5,0.9
0.007059556159420291,0.018648097826086958,2.4542185971153434,2.082506874160669,0.025696331521739134,0.06484941123188406,0.8888171021677606,0.2236450987538298,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,2000,6,0.9
0.007370923913043478,0.01830842391304348,2.4386595886889015,2.090010596600207,0.024422554347826086,0.06623641304347827,0.7576636408438682,0.2389974962851089,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,2000,7,0.9
0.00625,0.017968750000000002,2.497705474412373,2.0976338780909227,0.020187952898550725,0.051970108695652176,0.5983804431182643,0.2355854492372631,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,2000,8,0.9
0.00625,0.017968750000000002,2.497705474412373,2.0976338780909227,0.03104619565217391,0.07516983695652174,0.2996850814261268,0.2299683325291934,8,2992,true event-disjoint target-label budget,scratch_mlp,MLP scratch,2000,9,0.9
0.0,0.0,5.9978070150076865,5.9978070150076865,0.09791666666666667,0.20078125,0.427979014243116,0.4056317898822796,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,50,0,0.9
0.004483695652173913,0.009805253623188405,2.61329480761767,2.333717726867018,0.04701653079710145,0.10602355072463768,0.3396345743476235,0.5209515100181137,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,50,1,0.9
0.0031249999999999997,0.008854166666666666,2.734368786533181,2.3716609255259535,0.05317028985507246,0.13451086956521738,0.42804004706929083,0.4562377600099698,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,50,2,0.9
0.0015624999999999999,0.00390625,2.9551668474978383,2.6600674686174592,0.06433423913043479,0.15237771739130435,0.2888777707706349,0.5009503344407586,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,50,3,0.9
0.0046875,0.01328125,2.5980677307623017,2.217887558835681,0.03317481884057971,0.0927536231884058,0.23705655867098024,0.2665244283274584,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,50,4,0.9
0.008129528985507246,0.01875,2.403047890720756,2.0802784525252753,0.01954257246376812,0.05706521739130435,0.2461451593317171,0.2802988261207542,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,50,5,0.9
0.0013020833333333333,0.00390625,3.0109675670593745,2.6600674686174592,0.06993885869565218,0.15747282608695654,0.33732384445464664,0.4252965805895305,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,50,6,0.9
0.010371376811594203,0.0203125,2.3126343074482683,2.0473370755318383,0.009510869565217392,0.028532608695652176,0.25989189258242934,0.3347364847582792,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,50,7,0.9
0.0014322916666666666,0.0037760416666666663,2.9819077156847804,2.671465508702112,0.05493659420289855,0.13251811594202897,0.2679088720950546,0.357654297935482,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,50,8,0.9
0.009692028985507247,0.019327445652173914,2.338061501429081,2.0678419099154506,0.019021739130434784,0.05706521739130435,0.2865907892537744,0.3306262389254661,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,50,9,0.9
0.0,0.0,5.9978070150076865,5.9978070150076865,0.06530797101449276,0.14056216032608687,0.23707478121249997,0.3128061785407743,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,100,0,0.9
0.0046875,0.013541666666666665,2.5980677307623017,2.210314639182923,0.031182065217391305,0.07950973731884056,0.27757887931008773,0.276539545222767,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,100,1,0.9
0.009431612318840581,0.019327445652173914,2.348222986868734,2.0678419099154506,0.019021739130434784,0.05706521739130435,0.25590310485451,0.2856990630350648,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,100,2,0.9
0.0036458333333333334,0.01015625,2.6832215546893976,2.3205248912297582,0.0550498188405797,0.13910778985507244,0.2392630566983237,0.3457153709455407,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,100,3,0.9
0.0038043478260869562,0.008854166666666666,2.668958033058727,2.3716609255259535,0.02039175724637681,0.04841485507246377,0.20785498076771577,0.3021595076702565,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,100,4,0.9
0.0009397644927536231,0.002139945652173913,3.1086363492414915,2.8567601389259654,0.041343976449275364,0.09115149456521739,0.20249432937161976,0.2905041904918746,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,100,5,0.9
0.010529891304347826,0.020686141304347826,2.306910992289762,2.039779599374157,0.015206068840579711,0.044836956521739135,0.21936787012204975,0.1960194484502255,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,100,6,0.9
0.005078125,0.014453125,2.5704635976232235,2.1847627034255153,0.0563179347826087,0.13171422101449276,0.24978734270650324,0.314932320574341,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,100,7,0.9
0.0038552989130434786,0.010105298913043478,2.6644864254862415,2.3224150486272546,0.025747282608695653,0.06317934782608696,0.1838849744465489,0.2287109790487669,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,100,8,0.9
0.0015624999999999999,0.00390625,2.9551668474978383,2.6600674686174592,0.05473278985507246,0.13607336956521737,0.2660652445140304,0.3937636211334148,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,100,9,0.9
0.009171195652173912,0.019791666666666666,2.358632886071761,2.058070843890029,0.021739130434782608,0.06521739130434782,0.19832242768535602,0.2052259364828899,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,250,0,0.9
0.007087862318840579,0.016927083333333332,2.4527793920725034,2.1218044040664905,0.020742753623188406,0.059103260869565216,0.17480248144542349,0.2088624668201317,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,250,1,0.9
0.003702445652173913,0.007522644927536228,2.678064700206476,2.431287043292434,0.022276947463768116,0.05706521739130435,0.18126207617158152,0.2726515857924343,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,250,2,0.9
0.00234375,0.00625,2.8277595484479914,2.497705474412373,0.03136322463768116,0.07846467391304349,0.2191672272134796,0.2254459255334544,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,250,3,0.9
0.005004528985507246,0.008763586956521739,2.5755162164077516,2.37545827492265,0.023358242753623186,0.06929347826086957,0.18777344286713446,0.1748215308112852,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,250,4,0.9
0.002604166666666667,0.005989583333333334,2.7938580633153958,2.512757441545635,0.02330163043478261,0.06521739130434782,0.17968117788600338,0.2349182157137377,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,250,5,0.9
0.0031249999999999997,0.008593749999999999,2.734368786533181,2.3826720148424148,0.029846014492753623,0.07235054347826086,0.19937081189876413,0.2003021869447678,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,250,6,0.9
0.007116168478260869,0.014713541666666666,2.4513452496355654,2.177717391174187,0.012120697463768116,0.033627717391304345,0.17898986975977837,0.1668623000225899,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,250,7,0.9
0.0009114583333333333,0.002734375,3.1176621049462416,2.778042290670178,0.028770380434782607,0.06677989130434782,0.16438093494346157,0.1934570862023121,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,250,8,0.9
0.004166666666666667,0.01171875,2.63825727347675,2.2662268092096527,0.01880661231884058,0.051992753623188406,0.1732888653887327,0.1957206521289594,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,250,9,0.9
0.00396286231884058,0.007291666666666667,2.655217676011932,2.4425642546059607,0.018183876811594203,0.05298913043478261,0.15457147462989165,0.1636474628783504,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,500,0,0.9
0.005004528985507246,0.009805253623188405,2.5755162164077516,2.333717726867018,0.02622282608695652,0.07033514492753623,0.16997876250847205,0.1643476082077173,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,500,1,0.9
0.005395153985507247,0.011124320652173914,2.549417364253823,2.2860960282284473,0.02318840579710145,0.05706521739130435,0.17325988038626322,0.1939498379992912,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,500,2,0.9
0.0013020833333333335,0.0028645833333333336,3.0109675670593745,2.762892303735304,0.030593297101449278,0.06573822463768116,0.17446696980441875,0.1661333737573538,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,500,3,0.9
0.004483695652173913,0.008132359601449275,2.61329480761767,2.4029205839759404,0.013428442028985507,0.03872282608695652,0.15440322856037675,0.1586248227514128,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,500,4,0.9
0.0031816123188405797,0.005842391304347825,2.728452538061284,2.521523633201184,0.012069746376811593,0.034646739130434784,0.1841231015371545,0.15751099377843,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,500,5,0.9
0.0046875,0.010677083333333334,2.5980677307623017,2.3016633126601675,0.01559669384057971,0.04496716485507246,0.16999114511940536,0.1723261923843688,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,500,6,0.9
0.004223278985507247,0.0076653079710144924,2.633677877097399,2.4244731735267115,0.01990489130434783,0.05554800724637682,0.16180479319587257,0.1449058161418648,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,500,7,0.9
0.004166666666666667,0.01015625,2.63825727347675,2.3205248912297582,0.032903079710144924,0.08204257246376812,0.17774410451956305,0.1844741545996924,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,500,8,0.9
0.005264945652173913,0.010733695652173914,2.557924625917104,2.2996617400502073,0.017028985507246377,0.044836956521739135,0.16552997893140026,0.1452599644715166,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,500,9,0.9
0.005264945652173913,0.010733695652173914,2.557924625917104,2.2996617400502073,0.016304347826086956,0.048913043478260865,0.152436304089345,0.1212225982976455,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,1000,0,0.9
0.002921195652173913,0.005071331521739122,2.756498318773658,2.570927251834006,0.015466485507246377,0.04535778985507247,0.15941411337979064,0.1237519201840235,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,1000,1,0.9
0.005004528985507246,0.009952445652173913,2.5755162164077516,2.3281358482063395,0.008673007246376811,0.024456521739130432,0.1599158626704669,0.1204293391965061,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,1000,2,0.9
0.006046195652173913,0.011461163949275361,2.5094366220887965,2.2747267310633665,0.01358695652173913,0.04076086956521739,0.15619710591092106,0.1416683335095889,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,1000,3,0.9
0.00591598731884058,0.011124320652173914,2.5171163589207834,2.2860960282284473,0.01358695652173913,0.04076086956521739,0.15939083626230988,0.12203502126895,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,1000,4,0.9
0.00552536231884058,0.009952445652173913,2.541090705951305,2.3281358482063395,0.015466485507246377,0.044836956521739135,0.16288466817425884,0.1318341152326385,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,1000,5,0.9
0.005004528985507246,0.009952445652173913,2.5755162164077516,2.3281358482063395,0.019485960144927535,0.05298913043478261,0.16110642783362858,0.126726489777555,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,1000,6,0.9
0.00396286231884058,0.007259397644927535,2.655217676011932,2.4441647375838707,0.01358695652173913,0.04076086956521739,0.1576032601871942,0.1194871794278511,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,1000,7,0.9
0.0029211956521739127,0.005638586956521739,2.756498318773658,2.5339906549195503,0.01358695652173913,0.04076086956521739,0.15140571908830222,0.1149132666195704,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,1000,8,0.9
0.004483695652173913,0.008559782608695651,2.61329480761767,2.3841297496184906,0.01802536231884058,0.050951086956521736,0.15837257760588075,0.11183867835941,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,1000,9,0.9
0.006046195652173913,0.011311141304347825,2.5094366220887965,2.279754000276495,0.010869565217391304,0.03260869565217391,0.1609184427769803,0.1080389223994422,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,2000,0,0.9
0.004483695652173913,0.008389945652173913,2.61329480761767,2.3914954640297963,0.01358695652173913,0.04076086956521739,0.1543243928627683,0.1076890244136117,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,2000,1,0.9
0.004223278985507247,0.007871942934782607,2.633677877097399,2.414799213377288,0.01358695652173913,0.04076086956521739,0.15673673691264453,0.1037885643591436,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,2000,2,0.9
0.006046195652173913,0.011514945652173914,2.5094366220887965,2.2729384170207,0.01358695652173913,0.04076086956521739,0.15338327603166926,0.1060449629286228,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,2000,3,0.9
0.005004528985507246,0.009024003623188406,2.5755162164077516,2.364631737563964,0.01358695652173913,0.04076086956521739,0.15671443666562962,0.1133681300120961,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,2000,4,0.9
0.00708786231884058,0.013134057971014492,2.4527793920725025,2.222224819520918,0.01598731884057971,0.04535778985507247,0.16447704105641853,0.1149510953197969,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,2000,5,0.9
0.0034420289855072463,0.006159420289855072,2.7024014928479474,2.5028768336791094,0.01394927536231884,0.03924365942028986,0.1541527425421694,0.1032254632052951,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,2000,6,0.9
0.006046195652173913,0.01153815670289853,2.5094366220887965,2.2721688585479676,0.01358695652173913,0.04076086956521739,0.15851729901061035,0.1068196469267315,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,2000,7,0.9
0.005004528985507246,0.009137228260869565,2.5755162164077516,2.3600097141744025,0.012228260869565218,0.036684782608695655,0.16127448608506986,0.0965363522385209,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,2000,8,0.9
0.005004528985507246,0.009805253623188405,2.5755162164077516,2.333717726867018,0.009510869565217392,0.028532608695652176,0.16134170659259955,0.1057711875100158,8,2992,true event-disjoint target-label budget,xgb_direct,XGB direct,2000,9,0.9
