p_false_safe,p_false_safe_upper95,beta_false_safe,beta_false_safe_cons,p_false_unsafe,p_false_unsafe_upper95,rmse_log,q_value_log,event_count,test_rows,analysis,model,model_label,target_label_budget,rep,interval_level,calibration_residuals
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.04508605072463768,0.10163043478260869,0.2682268985288951,0.242347643015157,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,3,0.9,1000
0.005598958333333333,0.016796875,2.536461150394602,2.1249144740407155,0.0621490036231884,0.13201992753623187,0.2682268985288951,0.3058066463489695,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,3,0.95,1000
0.005598958333333333,0.016796875,2.536461150394602,2.1249144740407155,0.07286571557971014,0.14547101449275363,0.2682268985288951,0.3480226643198594,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,3,0.975,1000
0.0064594655797101455,0.018098958333333335,2.485996292226813,2.0946972184191797,0.026998414855072466,0.06419836956521739,0.6817959949133512,0.2127588711660113,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,4,0.9,1000
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.03683763586956522,0.08421082427536232,0.6817959949133512,0.2573945407712155,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,4,0.95,1000
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.047044836956521736,0.10858242753623187,0.6817959949133512,0.2902981545778202,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,4,0.975,1000
0.007659646739130436,0.01861979166666667,2.4247414291427987,2.0831277194092914,0.0208106884057971,0.04993206521739131,0.5823193997583743,0.2119369642549098,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,5,0.9,1000
0.0067991394927536235,0.018098958333333335,2.467703798129939,2.0946972184191797,0.027858922101449274,0.06521739130434782,0.5823193997583743,0.2601420281632394,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,5,0.95,1000
0.0067991394927536235,0.018098958333333335,2.467703798129939,2.0946972184191797,0.035116621376811596,0.08217278079710144,0.5823193997583743,0.2967138616333584,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,5,0.975,1000
0.007059556159420291,0.017968750000000002,2.4542185971153434,2.0976338780909227,0.025696331521739134,0.06484941123188406,0.8888171021677606,0.2236450987538298,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,6,0.9,1000
0.0067991394927536235,0.018098958333333335,2.467703798129939,2.0946972184191797,0.034052309782608696,0.08522984601449275,0.8888171021677606,0.2744814659550325,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,6,0.95,1000
0.006329257246376812,0.017968750000000002,2.493234692957261,2.0976338780909227,0.04671082427536232,0.1101845561594203,0.8888171021677606,0.3292500964102642,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,6,0.975,1000
0.007370923913043478,0.01830842391304348,2.4386595886889015,2.090010596600207,0.024422554347826086,0.06623641304347827,0.7576636408438682,0.2389974962851089,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,7,0.9,1000
0.007240715579710145,0.018648097826086958,2.4450942024067444,2.082506874160669,0.03410892210144927,0.08888275588768095,0.7576636408438682,0.2963456898625369,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,7,0.95,1000
0.006640625000000001,0.017968750000000002,2.4761372799284,2.0976338780909227,0.042017663043478266,0.10561028079710147,0.7576636408438682,0.3434567363668903,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,7,0.975,1000
0.00625,0.017968750000000002,2.497705474412373,2.0976338780909227,0.020187952898550725,0.051970108695652176,0.5983804431182643,0.2355854492372631,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,8,0.9,1000
0.00625,0.017968750000000002,2.497705474412373,2.0976338780909227,0.02441689311594203,0.06114130434782609,0.5983804431182643,0.2804204142851836,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,8,0.95,1000
0.00625,0.017968750000000002,2.497705474412373,2.0976338780909227,0.03195765398550725,0.07569067028985507,0.5983804431182643,0.3260643259500466,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,8,0.975,1000
0.00625,0.017968750000000002,2.497705474412373,2.0976338780909227,0.03104619565217391,0.07516983695652174,0.2996850814261268,0.2299683325291934,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,9,0.9,1000
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.03903419384057971,0.0927536231884058,0.2996850814261268,0.2716207023647272,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,9,0.95,1000
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.04500679347826087,0.10194746376811596,0.2996850814261268,0.305803163906214,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,9,0.975,1000
0.006046195652173913,0.010733695652173914,2.5094366220887965,2.2996617400502073,0.010869565217391304,0.03260869565217391,0.1609184427769803,0.1080389223994422,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,0,0.9,1000
0.004483695652173913,0.008389945652173913,2.61329480761767,2.3914954640297963,0.01358695652173913,0.04076086956521739,0.1609184427769803,0.132883204764886,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,0,0.95,1000
0.002139945652173913,0.004279891304347826,2.8567601389259654,2.6291530539845858,0.01916893115942029,0.049694293478260876,0.1609184427769803,0.1777467168620381,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,0,0.975,1000
0.004483695652173913,0.00859375,2.61329480761767,2.3826720148424148,0.01358695652173913,0.04076086956521739,0.1543243928627683,0.1076890244136117,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,1,0.9,1000
0.004483695652173913,0.008763586956521739,2.61329480761767,2.37545827492265,0.01682518115942029,0.049433876811594196,0.1543243928627683,0.1317728482120634,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,1,0.95,1000
